label	lastfm_URI	DBpedia16_URI
Peaches	http://www.last.fm/music/Peaches	http://dbpedia.org/resource/Peaches_(musician)
Missy Elliott	http://www.last.fm/music/Missy+Elliott	http://dbpedia.org/resource/Missy_Elliott
Robin Thicke	http://www.last.fm/music/Robin+Thicke	http://dbpedia.org/resource/Robin_Thicke
Bear McCreary	http://www.last.fm/music/Bear+McCreary	http://dbpedia.org/resource/Bear_McCreary
The Living End	http://www.last.fm/music/The+Living+End	http://dbpedia.org/resource/The_Living_End
Harry Gregson-Williams	http://www.last.fm/music/Harry+Gregson-Williams	http://dbpedia.org/resource/Harry_Gregson-Williams
Black Moth Super Rainbow	http://www.last.fm/music/Black+Moth+Super+Rainbow	http://dbpedia.org/resource/Black_Moth_Super_Rainbow
Grouper	http://www.last.fm/music/Grouper	http://dbpedia.org/resource/Grouper_(musician)
Asobi Seksu	http://www.last.fm/music/Asobi+Seksu	http://dbpedia.org/resource/Asobi_Seksu
Kate Ryan	http://www.last.fm/music/Kate+Ryan	http://dbpedia.org/resource/Kate_Ryan
Animal ДжаZ	http://www.last.fm/music/Animal+%D0%94%D0%B6%D0%B0Z	
Blood on the Dance Floor	http://www.last.fm/music/Blood+on+the+Dance+Floor	
Everclear	http://www.last.fm/music/Everclear	http://dbpedia.org/resource/Everclear_(band)
The Academy Is...	http://www.last.fm/music/The+Academy+Is...	http://dbpedia.org/resource/The_Academy_Is...
Anna Nalick	http://www.last.fm/music/Anna+Nalick	http://dbpedia.org/resource/Anna_Nalick
I Am Ghost	http://www.last.fm/music/I+Am+Ghost	http://dbpedia.org/resource/I_Am_Ghost
Manchester Orchestra	http://www.last.fm/music/Manchester+Orchestra	http://dbpedia.org/resource/Manchester_Orchestra
Djavan	http://www.last.fm/music/Djavan	
Estopa	http://www.last.fm/music/Estopa	http://dbpedia.org/resource/Estopa
Miranda!	http://www.last.fm/music/Miranda%21	http://dbpedia.org/resource/Miranda!
Natalia Lafourcade	http://www.last.fm/music/Natalia+Lafourcade	http://dbpedia.org/resource/Natalia_Lafourcade
2ois	http://www.last.fm/music/2ois	
Juliette and The Licks	http://www.last.fm/music/Juliette+and+The+Licks	http://dbpedia.org/resource/Juliette_and_the_Licks
Hans Zimmer & James Newton Howard	http://www.last.fm/music/Hans%2BZimmer%2B%2526%2BJames%2BNewton%2BHoward	http://dbpedia.org/resource/Hans_Zimmer
Jeff Beck	http://www.last.fm/music/Jeff+Beck	http://dbpedia.org/resource/Jeff_Beck
Angelspit	http://www.last.fm/music/Angelspit	http://dbpedia.org/resource/Angelspit
Millionaires	http://www.last.fm/music/Millionaires	http://dbpedia.org/resource/Millionaires_(group)
I:Scintilla	http://www.last.fm/music/I%3AScintilla	http://dbpedia.org/resource/I:Scintilla
Electrik Red	http://www.last.fm/music/Electrik+Red	http://dbpedia.org/resource/Electrik_Red
Diddy	http://www.last.fm/music/Diddy	http://dbpedia.org/resource/Diddy_%E2%80%93_Dirty_Money
Oceansize	http://www.last.fm/music/Oceansize	http://dbpedia.org/resource/Oceansize
RJD2	http://www.last.fm/music/RJD2	http://dbpedia.org/resource/RJD2
Ulrich Schnauss	http://www.last.fm/music/Ulrich+Schnauss	http://dbpedia.org/resource/Ulrich_Schnauss
Gus Gus	http://www.last.fm/music/Gus+Gus	http://dbpedia.org/resource/GusGus
The Secret Handshake	http://www.last.fm/music/The+Secret+Handshake	http://dbpedia.org/resource/The_Secret_Handshake
The Rocket Summer	http://www.last.fm/music/The+Rocket+Summer	http://dbpedia.org/resource/The_Rocket_Summer
Mae	http://www.last.fm/music/Mae	http://dbpedia.org/resource/Mae
My Favorite Highway	http://www.last.fm/music/My+Favorite+Highway	http://dbpedia.org/resource/My_Favorite_Highway
There For Tomorrow	http://www.last.fm/music/There+For+Tomorrow	http://dbpedia.org/resource/There_for_Tomorrow
D12	http://www.last.fm/music/D12	http://dbpedia.org/resource/D12
Obie Trice	http://www.last.fm/music/Obie+Trice	http://dbpedia.org/resource/Obie_Trice
Xzibit	http://www.last.fm/music/Xzibit	http://dbpedia.org/resource/Xzibit
DMX	http://www.last.fm/music/DMX	http://dbpedia.org/resource/DMX_(rapper)
Fabolous	http://www.last.fm/music/Fabolous	http://dbpedia.org/resource/Fabolous
The John Butler Trio	http://www.last.fm/music/The+John+Butler+Trio	http://dbpedia.org/resource/John_Butler_Trio
The Ditty Bops	http://www.last.fm/music/The+Ditty+Bops	http://dbpedia.org/resource/The_Ditty_Bops
The Unicorns	http://www.last.fm/music/The+Unicorns	http://dbpedia.org/resource/The_Unicorns
Livvi Franc	http://www.last.fm/music/Livvi+Franc	http://dbpedia.org/resource/Livvi_Franc
Kevin Rudolf	http://www.last.fm/music/Kevin+Rudolf	http://dbpedia.org/resource/Kevin_Rudolf
Aline Barros	http://www.last.fm/music/Aline+Barros	http://dbpedia.org/resource/Aline_Barros
Daniela Mercury	http://www.last.fm/music/Daniela+Mercury	http://dbpedia.org/resource/Daniela_Mercury
Air Supply	http://www.last.fm/music/Air+Supply	http://dbpedia.org/resource/Air_Supply
John Frusciante	http://www.last.fm/music/John+Frusciante	http://dbpedia.org/resource/John_Frusciante
Albert Hammond, Jr.	http://www.last.fm/music/Albert+Hammond%2C+Jr.	http://dbpedia.org/resource/Albert_Hammond,_Jr.
James	http://www.last.fm/music/James	http://dbpedia.org/resource/James_(band)
Mark Lanegan	http://www.last.fm/music/Mark+Lanegan	http://dbpedia.org/resource/Mark_Lanegan
Big Country	http://www.last.fm/music/Big+Country	http://dbpedia.org/resource/Big_Country
Savoy	http://www.last.fm/music/Savoy	http://dbpedia.org/resource/Savoy_(band)
Magne F	http://www.last.fm/music/Magne+F	
Propaganda	http://www.last.fm/music/Propaganda	http://dbpedia.org/resource/Propaganda_(band)
Axel Rudi Pell	http://www.last.fm/music/Axel+Rudi+Pell	http://dbpedia.org/resource/Axel_Rudi_Pell
Amiina	http://www.last.fm/music/Amiina	http://dbpedia.org/resource/Amiina
This Will Destroy You	http://www.last.fm/music/This+Will+Destroy+You	http://dbpedia.org/resource/This_Will_Destroy_You
Conjure One	http://www.last.fm/music/Conjure+One	http://dbpedia.org/resource/Conjure_One
Helios	http://www.last.fm/music/Helios	http://dbpedia.org/resource/Helios_Creed
The Dear Hunter	http://www.last.fm/music/The+Dear+Hunter	http://dbpedia.org/resource/The_Dear_Hunter
Cartel	http://www.last.fm/music/Cartel	http://dbpedia.org/resource/Cartel_(rap_group)
Say Anything	http://www.last.fm/music/Say+Anything	http://dbpedia.org/resource/Say_Anything_(band)
Hateen	http://www.last.fm/music/Hateen	
Guided by Voices	http://www.last.fm/music/Guided+by+Voices	http://dbpedia.org/resource/Guided_by_Voices
Pelican	http://www.last.fm/music/Pelican	http://dbpedia.org/resource/Pelican_(band)
Ted Leo and The Pharmacists	http://www.last.fm/music/Ted+Leo+and+The+Pharmacists	http://dbpedia.org/resource/Ted_Leo_and_the_Pharmacists
White Rose Movement	http://www.last.fm/music/White+Rose+Movement	http://dbpedia.org/resource/White_Rose_Movement
Soman	http://www.last.fm/music/Soman	http://dbpedia.org/resource/Parvathy_Soman
AZ	http://www.last.fm/music/AZ	http://dbpedia.org/resource/AZ_(rapper)
Big L	http://www.last.fm/music/Big+L	http://dbpedia.org/resource/Big_L
Owen	http://www.last.fm/music/Owen	http://dbpedia.org/resource/Owen_(musician)
The Books	http://www.last.fm/music/The+Books	http://dbpedia.org/resource/The_Books
Hercules and Love Affair	http://www.last.fm/music/Hercules+and+Love+Affair	http://dbpedia.org/resource/Hercules_and_Love_Affair
Glasvegas	http://www.last.fm/music/Glasvegas	http://dbpedia.org/resource/Glasvegas
Jay-Jay Johanson	http://www.last.fm/music/Jay-Jay+Johanson	http://dbpedia.org/resource/Jay-Jay_Johanson
Jim Morrison	http://www.last.fm/music/Jim+Morrison	http://dbpedia.org/resource/Jim_Morrison
Steve Vai	http://www.last.fm/music/Steve+Vai	http://dbpedia.org/resource/Steve_Vai
Robert Cray	http://www.last.fm/music/Robert+Cray	http://dbpedia.org/resource/Robert_Cray
Gary Moore	http://www.last.fm/music/Gary+Moore	http://dbpedia.org/resource/Gary_Moore
Grup Yorum	http://www.last.fm/music/Grup+Yorum	http://dbpedia.org/resource/Grup_Yorum
Пилот	http://www.last.fm/music/%D0%9F%D0%B8%D0%BB%D0%BE%D1%82	
Akurat	http://www.last.fm/music/Akurat	http://dbpedia.org/resource/Akurat
Pentagram	http://www.last.fm/music/Pentagram	http://dbpedia.org/resource/Pentagram_(band)
The Alan Parsons Project	http://www.last.fm/music/The+Alan+Parsons+Project	http://dbpedia.org/resource/The_Alan_Parsons_Project
B.B. King	http://www.last.fm/music/B.B.+King	http://dbpedia.org/resource/B.B._King
The Teenagers	http://www.last.fm/music/The+Teenagers	http://dbpedia.org/resource/The_Teenagers
Gang of Four	http://www.last.fm/music/Gang+of+Four	http://dbpedia.org/resource/Gang_of_Four_(band)
Zeromancer	http://www.last.fm/music/Zeromancer	http://dbpedia.org/resource/Zeromancer
Moderat	http://www.last.fm/music/Moderat	http://dbpedia.org/resource/Moderat
Tomahawk	http://www.last.fm/music/Tomahawk	http://dbpedia.org/resource/Tomahawk_(band)
Michael Nyman	http://www.last.fm/music/Michael+Nyman	http://dbpedia.org/resource/Michael_Nyman_Band
Haggard	http://www.last.fm/music/Haggard	http://dbpedia.org/resource/Haggard_(band)
Johannes Brahms	http://www.last.fm/music/Johannes+Brahms	
Chet Baker	http://www.last.fm/music/Chet+Baker	http://dbpedia.org/resource/Chet_Baker
Yael Naim	http://www.last.fm/music/Yael+Naim	http://dbpedia.org/resource/Yael_Naim
My Morning Jacket	http://www.last.fm/music/My+Morning+Jacket	http://dbpedia.org/resource/My_Morning_Jacket
John Barry	http://www.last.fm/music/John+Barry	http://dbpedia.org/resource/John_Barry_(composer)
Thomas Newman	http://www.last.fm/music/Thomas+Newman	http://dbpedia.org/resource/Thomas_Newman
Loreena McKennitt	http://www.last.fm/music/Loreena+McKennitt	http://dbpedia.org/resource/Loreena_McKennitt
下村陽子	http://www.last.fm/music/%E4%B8%8B%E6%9D%91%E9%99%BD%E5%AD%90	
浜渦正志	http://www.last.fm/music/%E6%B5%9C%E6%B8%A6%E6%AD%A3%E5%BF%97	
Cage the Elephant	http://www.last.fm/music/Cage+the+Elephant	http://dbpedia.org/resource/Cage_the_Elephant
Carolina Liar	http://www.last.fm/music/Carolina+Liar	http://dbpedia.org/resource/Carolina_Liar
Hard-Fi	http://www.last.fm/music/Hard-Fi	http://dbpedia.org/resource/Hard-Fi
The View	http://www.last.fm/music/The+View	http://dbpedia.org/resource/The_View_(band)
Nemesea	http://www.last.fm/music/Nemesea	http://dbpedia.org/resource/Nemesea
Aqualung	http://www.last.fm/music/Aqualung	http://dbpedia.org/resource/Aqualung_(musician)
Gil Scott-Heron	http://www.last.fm/music/Gil+Scott-Heron	http://dbpedia.org/resource/Gil_Scott-Heron
Flogging Molly	http://www.last.fm/music/Flogging+Molly	http://dbpedia.org/resource/Flogging_Molly
Vega	http://www.last.fm/music/Vega	http://dbpedia.org/resource/Vega_(singer)
Bill Hicks	http://www.last.fm/music/Bill+Hicks	
Get Cape. Wear Cape. Fly	http://www.last.fm/music/Get+Cape.+Wear+Cape.+Fly	http://dbpedia.org/resource/Get_Cape._Wear_Cape._Fly
Empire of the Sun	http://www.last.fm/music/Empire+of+the+Sun	http://dbpedia.org/resource/Empire_of_the_Sun_(band)
Plan B	http://www.last.fm/music/Plan+B	http://dbpedia.org/resource/Plan_B_(musician)
Sugar Kane	http://www.last.fm/music/Sugar+Kane	
Goldfinger	http://www.last.fm/music/Goldfinger	http://dbpedia.org/resource/Goldfinger_(band)
Suicidal Tendencies	http://www.last.fm/music/Suicidal+Tendencies	http://dbpedia.org/resource/Suicidal_Tendencies
Jay Sean	http://www.last.fm/music/Jay+Sean	http://dbpedia.org/resource/Jay_Sean
Fad Gadget	http://www.last.fm/music/Fad+Gadget	http://dbpedia.org/resource/Fad_Gadget
Blancmange	http://www.last.fm/music/Blancmange	http://dbpedia.org/resource/Blancmange_(band)
Brigitte Bardot	http://www.last.fm/music/Brigitte+Bardot	
Madeleine Peyroux	http://www.last.fm/music/Madeleine+Peyroux	http://dbpedia.org/resource/Madeleine_Peyroux
Shellac	http://www.last.fm/music/Shellac	http://dbpedia.org/resource/Shellac_(band)
Efterklang	http://www.last.fm/music/Efterklang	http://dbpedia.org/resource/Efterklang
U.D.R.	http://www.last.fm/music/U.D.R.	
Vanilla Ninja	http://www.last.fm/music/Vanilla+Ninja	http://dbpedia.org/resource/Vanilla_Ninja
Meat Puppets	http://www.last.fm/music/Meat+Puppets	http://dbpedia.org/resource/Meat_Puppets
Corrosion of Conformity	http://www.last.fm/music/Corrosion+of+Conformity	http://dbpedia.org/resource/Corrosion_of_Conformity
Marek Grechuta	http://www.last.fm/music/Marek+Grechuta	http://dbpedia.org/resource/Marek_Grechuta
Ana Johnsson	http://www.last.fm/music/Ana+Johnsson	http://dbpedia.org/resource/Ana_Johnsson
Lillix	http://www.last.fm/music/Lillix	http://dbpedia.org/resource/Lillix
Danni Carlos	http://www.last.fm/music/Danni+Carlos	http://dbpedia.org/resource/Danni_Carlos
LFO	http://www.last.fm/music/LFO	http://dbpedia.org/resource/LFO
Luke Vibert	http://www.last.fm/music/Luke+Vibert	http://dbpedia.org/resource/Luke_Vibert
Karen O and the Kids	http://www.last.fm/music/Karen+O+and+the+Kids	
Paul Weller	http://www.last.fm/music/Paul+Weller	http://dbpedia.org/resource/Paul_Weller
Café Tacuba	http://www.last.fm/music/Caf%C3%A9+Tacuba	
Jarabe de Palo	http://www.last.fm/music/Jarabe+de+Palo	http://dbpedia.org/resource/Jarabe_de_Palo
Mina	http://www.last.fm/music/Mina	http://dbpedia.org/resource/Mina_(singer)
Mudvayne	http://www.last.fm/music/Mudvayne	http://dbpedia.org/resource/Mudvayne
Clueso	http://www.last.fm/music/Clueso	http://dbpedia.org/resource/Clueso
Beatsteaks	http://www.last.fm/music/Beatsteaks	http://dbpedia.org/resource/Beatsteaks
I Blame Coco	http://www.last.fm/music/I+Blame+Coco	http://dbpedia.org/resource/Eliot_Sumner
The Futureheads	http://www.last.fm/music/The+Futureheads	http://dbpedia.org/resource/The_Futureheads
Toro y Moi	http://www.last.fm/music/Toro+y+Moi	http://dbpedia.org/resource/Toro_y_Moi
Disney's Friends For Change	http://www.last.fm/music/Disney%27s+Friends+For+Change	
Gaiola Das Popozudas	http://www.last.fm/music/Gaiola+Das+Popozudas	
Between the Trees	http://www.last.fm/music/Between+the+Trees	http://dbpedia.org/resource/Between_the_Trees
The Almost	http://www.last.fm/music/The+Almost	http://dbpedia.org/resource/The_Almost
Department of Eagles	http://www.last.fm/music/Department+of+Eagles	http://dbpedia.org/resource/Department_of_Eagles
Jamie T	http://www.last.fm/music/Jamie+T	http://dbpedia.org/resource/Jamie_T
Casting Crowns	http://www.last.fm/music/Casting+Crowns	http://dbpedia.org/resource/Casting_Crowns
Bushido	http://www.last.fm/music/Bushido	http://dbpedia.org/resource/Bushido_(rapper)
Scouting for Girls	http://www.last.fm/music/Scouting+for+Girls	http://dbpedia.org/resource/Scouting_for_Girls
Clare Maguire	http://www.last.fm/music/Clare+Maguire	http://dbpedia.org/resource/Clare_Maguire
Elsiane	http://www.last.fm/music/Elsiane	http://dbpedia.org/resource/Elsiane
Sleeping With Sirens	http://www.last.fm/music/Sleeping+With+Sirens	http://dbpedia.org/resource/Sleeping_with_Sirens
Abril	http://www.last.fm/music/Abril	
Esteban	http://www.last.fm/music/Esteban	http://dbpedia.org/resource/Michel_Esteban
Fake Number	http://www.last.fm/music/Fake+Number	
Alejandro Fernández	http://www.last.fm/music/Alejandro+Fern%C3%A1ndez	
La Quinta Estación	http://www.last.fm/music/La+Quinta+Estaci%C3%B3n	
Charice	http://www.last.fm/music/Charice	http://dbpedia.org/resource/Charice_Pempengco
Mike Posner	http://www.last.fm/music/Mike+Posner	http://dbpedia.org/resource/Mike_Posner
Xavier Naidoo	http://www.last.fm/music/Xavier+Naidoo	http://dbpedia.org/resource/Xavier_Naidoo
Zeigeist	http://www.last.fm/music/Zeigeist	http://dbpedia.org/resource/Zeigeist
Men at Work	http://www.last.fm/music/Men+at+Work	http://dbpedia.org/resource/Men_at_Work
The Monkees	http://www.last.fm/music/The+Monkees	http://dbpedia.org/resource/The_Monkees
Сергей Лазарев	http://www.last.fm/music/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9+%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2	
Jónsi & Alex	http://www.last.fm/music/J%25C3%25B3nsi%2B%2526%2BAlex	
Live	http://www.last.fm/music/Live	http://dbpedia.org/resource/Live_(band)
Idlewild	http://www.last.fm/music/Idlewild	http://dbpedia.org/resource/Idlewild_(band)
Plumb	http://www.last.fm/music/Plumb	http://dbpedia.org/resource/Plumb_(singer)
The Dø	http://www.last.fm/music/The+D%C3%B8	
Estelle	http://www.last.fm/music/Estelle	http://dbpedia.org/resource/Estelle_(musician)
Ryan Leslie	http://www.last.fm/music/Ryan+Leslie	http://dbpedia.org/resource/Ryan_Leslie
Lloyd	http://www.last.fm/music/Lloyd	http://dbpedia.org/resource/Lloyd_(singer)
The Allman Brothers Band	http://www.last.fm/music/The+Allman+Brothers+Band	http://dbpedia.org/resource/The_Allman_Brothers_Band
Toots and the Maytals	http://www.last.fm/music/Toots+and+the+Maytals	http://dbpedia.org/resource/Toots_and_the_Maytals
Albert King	http://www.last.fm/music/Albert+King	http://dbpedia.org/resource/Albert_King
Little Walter	http://www.last.fm/music/Little+Walter	http://dbpedia.org/resource/Little_Walter
Danger	http://www.last.fm/music/Danger	http://dbpedia.org/resource/Danger_(musician)
Justin Nozuka	http://www.last.fm/music/Justin+Nozuka	http://dbpedia.org/resource/Justin_Nozuka
Slim Thug	http://www.last.fm/music/Slim+Thug	http://dbpedia.org/resource/Slim_Thug
T-Pain	http://www.last.fm/music/T-Pain	http://dbpedia.org/resource/T-Pain
Datarock	http://www.last.fm/music/Datarock	http://dbpedia.org/resource/Datarock
Astor Piazzolla	http://www.last.fm/music/Astor+Piazzolla	
Oi Va Voi	http://www.last.fm/music/Oi+Va+Voi	http://dbpedia.org/resource/Oi_Va_Voi
FM Static	http://www.last.fm/music/FM+Static	http://dbpedia.org/resource/FM_Static
SOiL	http://www.last.fm/music/SOiL	http://dbpedia.org/resource/Soil_(band)
Emil Bulls	http://www.last.fm/music/Emil+Bulls	http://dbpedia.org/resource/Emil_Bulls
William Fitzsimmons	http://www.last.fm/music/William+Fitzsimmons	http://dbpedia.org/resource/William_Fitzsimmons_(musician)
Lydia	http://www.last.fm/music/Lydia	http://dbpedia.org/resource/Lydia_(band)
John Mellencamp	http://www.last.fm/music/John+Mellencamp	http://dbpedia.org/resource/John_Mellencamp
John Fogerty	http://www.last.fm/music/John+Fogerty	http://dbpedia.org/resource/John_Fogerty
Taproot	http://www.last.fm/music/Taproot	http://dbpedia.org/resource/Taproot_(band)
Sean Kingston	http://www.last.fm/music/Sean+Kingston	http://dbpedia.org/resource/Sean_Kingston
Maná	http://www.last.fm/music/Man%C3%A1	
Ricardo Arjona	http://www.last.fm/music/Ricardo+Arjona	http://dbpedia.org/resource/Ricardo_Arjona
she	http://www.last.fm/music/she	http://dbpedia.org/resource/Van_She
Lake of Tears	http://www.last.fm/music/Lake+of+Tears	http://dbpedia.org/resource/Lake_of_Tears
Meat Loaf	http://www.last.fm/music/Meat+Loaf	http://dbpedia.org/resource/Meat_Loaf
Metin & Kemal Kahraman	http://www.last.fm/music/Metin%2B%2526%2BKemal%2BKahraman	
Bülent Ortaçgil	http://www.last.fm/music/B%C3%BClent+Orta%C3%A7gil	
mewithoutYou	http://www.last.fm/music/mewithoutYou	http://dbpedia.org/resource/MewithoutYou
Sunny Day Real Estate	http://www.last.fm/music/Sunny+Day+Real+Estate	http://dbpedia.org/resource/Sunny_Day_Real_Estate
Every Time I Die	http://www.last.fm/music/Every+Time+I+Die	http://dbpedia.org/resource/Every_Time_I_Die
American Football	http://www.last.fm/music/American+Football	http://dbpedia.org/resource/American_Football_(band)
Nada Surf	http://www.last.fm/music/Nada+Surf	http://dbpedia.org/resource/Nada_Surf
Joshua Radin	http://www.last.fm/music/Joshua+Radin	http://dbpedia.org/resource/Joshua_Radin
Modeselektor	http://www.last.fm/music/Modeselektor	http://dbpedia.org/resource/Modeselektor
Pat Benatar	http://www.last.fm/music/Pat+Benatar	http://dbpedia.org/resource/Pat_Benatar
Miss Kittin	http://www.last.fm/music/Miss+Kittin	http://dbpedia.org/resource/Miss_Kittin
Neon Neon	http://www.last.fm/music/Neon+Neon	http://dbpedia.org/resource/Neon_Neon
